Sample,0,1,2,3,4,5
Pt_Au,-21.41324127,-50.61871835,-33.96466545,-38.80806351,-11.29319605,-25.19303498
Ni_ScE,0.527625009,5.819151672,3.980805655,2.739572449,6.697483703,1.953776975
Ni_TiE,-1.555750495,0.535700944,0.527164953,-1.817983649,-0.290147342,1.516874006
Ni_VE,-0.022137041,3.987988578,4.518003601,0.518269249,1.056714095,3.114966488
Ni_CrE,0.668976731,4.496133204,6.315519077,2.311494712,2.079242378,3.785943343
Ni_MnE,-2.9166019,1.714811932,-2.346986204,-1.238640918,0.093024046,0.230315586
Ni_FeE,1.333824561,4.380490769,3.638603167,1.721963272,2.64609006,3.529401839
Ni_CoE,-3.190123559,0.242557575,1.758778365,-1.391727134,-2.104355133,1.595992239
Ni_CuE,-10.52315016,-24.21140787,-9.42003048,-12.44930357,-6.055377255,-3.248635966
Ni_YE,1.60386514,10.0527604,12.83070531,6.545742218,7.873512669,6.435923579
Ni_ZrE,-1.779742859,-1.687356911,2.129381848,-1.404504958,1.709064559,1.428452727
Ni_NbE,-0.473325516,3.018076953,1.30253189,-2.036544734,1.324257833,2.119736144
Ni_MoE,1.12995526,5.643502046,4.550235359,1.849658803,2.898361695,3.328270457
Ni_RuE,-2.074330314,-2.850728395,1.303335985,-1.014795622,-0.220906237,1.321151731
Ni_RhE,-4.925009942,-8.713293413,-1.191376081,-3.410092296,-2.465460804,0.332038575
Ni_PdE,-2.52166034,-3.547305272,0.608372423,-1.338419687,-1.528414965,0.946950901
Ni_AgE,-10.7070225,-25.17854606,-12.07983717,-13.76085485,-7.421350103,-3.424815723
V_MnE,0.426459353,-0.020750373,-1.395474099,-1.62165438,3.892692968,1.006534333
Mn_WE,2.383327482,10.75411421,4.533768159,8.646151691,11.61172089,2.870176421
V_CoE,-0.884545881,1.597437751,2.532398093,-0.23281624,0.477543193,1.867778093
Fe_CoE,-4.567125531,0.52455675,-5.562789438,-4.754065941,-3.13802357,-0.757564196
Co_MoE,-2.488581631,-1.489238401,2.876246344,0.157728576,-1.146232235,1.762013421
Ti_CoE,-0.975364638,-1.805406175,1.502620418,0.203614543,1.661492731,2.044775107
Co_TaE,-3.669187218,-5.423878169,3.062922872,-2.649527608,-0.125125867,1.229226102
Fe_CuE,-3.446278361,-10.63272063,-2.122013002,-3.047092143,-0.230606659,3.128136243
Co_CuE,-10.65200909,-21.6109544,-10.31819788,-12.07904986,-7.687595714,-1.827421292
Cu_YE,-5.698090133,7.837694899,7.365888618,6.053066711,0.661396973,5.014796477
Cu_ZrE,2.827784041,2.122843994,7.468423677,6.460431674,7.546017105,3.772218882
Cu_ReE,-1.448250092,-2.805532431,1.382646892,-0.625377513,0.36176507,1.201213665
Rh_HfE,-4.65207236,-3.640719021,0.258749384,-1.785831898,0.372896668,0.077302441
Nb_RhE,2.995555855,6.68722217,4.816332122,5.253099659,8.803407211,1.547302353
Rh_WE,-1.412215236,-7.043222018,0.582850288,-1.095973736,0.559126439,-0.166103904
Mo_PdE,3.101357944,-7.636002845,4.904318989,6.582511725,9.579693118,1.585551276
Nb_PdE,1.241646554,1.476197296,2.820938837,-0.481396432,2.397169947,0.709571954
Zr_PdE,-1.132709164,-1.196268801,2.252405177,-1.699155453,1.301039269,-0.244359934
Y_PdE,-2.575897485,0.775236553,4.607462858,2.025023473,3.14143982,1.155978523
V_PdE,0.400509723,1.600314534,2.268957627,-0.078527128,3.368032253,1.761630404
Mo_IrE,-6.787438602,-10.78618174,-3.517268765,-6.825919796,-2.940960606,-2.197061136
Ru_IrE,-8.132011349,-17.00533652,-6.028463553,-9.981338749,-4.455085561,-3.985218611
Ta_IrE,-0.920832626,-0.5630551,1.557757621,-1.096739454,0.634066988,1.620806104
Co_IrE,-6.907663041,-14.06574582,-5.429499765,-5.188860079,-3.850556231,-0.791061495
Ir_PtE,-13.80270312,-26.61359257,-10.13151152,-16.36538882,-4.884909808,-6.704220237
Fe_PtE,-4.732170664,-5.830279885,-3.583736738,-3.489987301,-2.200283189,0.678411153
Re_PtE,-5.980061697,-6.719569923,-3.477585183,-4.867949724,-1.012416286,-1.02772607
Co_PtE,-5.866890137,-10.44650525,-5.311392589,-5.045742089,-2.276041185,0.525353817
Nb_RuE,-0.558475025,-0.900470814,3.727745397,-1.163807111,0.999226075,1.405512473
Ti_RuE,1.203461549,1.390785661,1.212868835,-0.630649999,2.396828157,2.186474462
Ru_OsE,-2.230009672,-5.946956892,1.825881774,-1.939130884,0.990961649,-0.278654192
Mo_WE,1.188252514,4.277795709,5.221076737,1.063908411,1.453784438,1.757105491
Nb_MoE,2.450644125,4.786241529,7.230573697,2.153558589,3.329049411,2.510479822
V_OsE,-2.888497687,-4.586194358,1.665272521,-1.721939428,0.074416565,1.086263209
Zr_AuE,5.234520553,7.689645047,6.630137933,0.295750404,7.658609891,4.954022
Sc_AuE,6.094600643,7.82996532,5.113783234,-0.285644956,8.802081762,4.69104295
Sc_AgE,5.312664542,9.339722304,8.360599879,7.369744088,7.251841472,4.752824599
Sc_IrE,-11.14337401,-18.65835309,-11.61016038,-12.76469731,-9.833712244,-4.040695103
Co_NbE,-1.060912148,1.132855609,2.930751165,-0.544281602,-0.104344713,2.017306017
Cu_NbE,1.193890827,1.139841414,1.284332326,1.122819849,2.830137463,2.558642264
Nb_AuE,-0.752104702,-4.486417748,-1.804897744,-6.234801672,3.401034902,0.040711253
Rh_ReE,-1.658719012,-9.17104582,-1.296504904,-2.2775679,-0.051821743,-0.313727213
V_CrE,4.194445315,9.934434805,8.400818404,4.231922822,6.245119019,5.106647538
Sc_OsE,-5.661999401,-7.831284214,-4.684331133,-7.069445721,-4.59523538,-0.43694669
Ti_CuE,23.60717123,-118.5704966,24.10573109,132.734816,145.3335639,13.57005042
Ti_AgE,0.297174765,-4.087054147,0.303250509,-0.937684447,2.256681827,3.235515576
Sc_CuE,6.210222184,9.309241947,10.7441905,9.495977623,9.10984556,5.59685125
Pd_TaE,-2.028323176,-2.125674974,1.489371947,-2.698631353,1.02967853,0.146433321
V_TaE,-0.379528239,-4.842817904,1.230603001,-5.013823353,2.949327366,1.192271897
Ni_ReE,0.587974879,0.748247989,3.065954327,0.113393389,2.914163037,2.146588607
Ru_WE,0.792591781,-1.568110495,3.70314842,0.344897458,1.810349453,1.224393706
Sc_RhE,-9.45931124,-16.23040494,-8.282457456,-8.436713565,-6.447680103,-2.727327036
V_CuE,3.892718539,7.392498839,4.532596002,4.290189533,8.596912581,3.797607702
Cr_WE,-1.198563653,-0.605546762,2.392696969,-1.594581639,0.243210079,1.90023872
Cu_MoE,0.200668447,-3.573319255,1.986562965,1.614935328,2.624349613,2.212967417
Y_RuE,-4.895978828,-2.393187745,0.663156371,-1.261543888,-0.575401174,0.485756092
Zr_WE,1.976750602,3.620330215,5.347288815,1.554077122,2.996618741,3.241250725
Nb_PtE,-4.689844078,-5.125535261,-1.40372729,-4.809456923,-0.890257813,0.106008168
Cr_CoE,6.706801622,-11.1519383,10.75789604,19.66493383,22.69885277,5.740117217
Zr_AgE,-0.854042489,-1.868610794,2.704247226,0.98743364,1.215085235,2.477809699
Pd_ReE,0.356809192,-8.465890572,2.000112264,1.430642288,5.411346744,1.076548213
V_MoE,0.550907619,1.645018753,3.502011531,-0.501726515,2.078124206,2.500764025
Fe_PdE,-0.258870389,-6.922860745,-0.994092408,0.684665271,4.500542083,0.246920058
Re_IrE,-8.293010892,-10.11914432,-4.336632072,-5.657271411,-3.342186105,-1.885008561
Ti_AuE,-3.687338962,-8.368840438,-3.115617087,-6.236982886,1.528172419,0.497064219
Fe_ZrE,-5.158281319,-13.70504621,-0.148016706,-7.374870833,-0.572869991,-1.467124627
Cu_PdE,-6.284441454,-12.29625729,-5.193589846,-6.556149156,-4.817993078,-0.201833127
Ti_MoE,0.822733044,2.625174937,1.408170254,-0.754397485,2.41674246,2.648762131
Rh_AgE,-11.85935619,-28.57148864,-16.31072662,-19.71470813,-9.237884296,-8.158907412
Ni_HfE,-6.348172875,-11.83701046,-0.277147998,-5.562118974,0.84102935,-0.387293999
Ni_TaE,-2.754211751,-4.141067447,0.759976984,-3.131147524,0.726791198,1.078542558
Ni_WE,0.903645163,5.250918234,4.189994122,1.337860649,2.784501729,3.562088116
Ni_OsE,-2.994541638,-7.547936112,-0.990751903,-2.244737586,-0.796868325,0.691495601
Ni_IrE,-5.008764323,-11.07232558,-3.840789304,-3.919382482,-1.751317369,0.618541572
Ni_PtE,-4.111875565,-6.7475072,-3.027037025,-3.512226137,-0.36311467,2.126521962
Ni_AuE,-5.122964948,-18.18763488,-7.452477886,-9.818719252,0.301827611,-0.485816188
Sc_TiE,-0.072669834,-1.078146113,-3.16769423,-7.094922759,1.805683416,-1.352397507
Sc_VE,-0.170135376,-3.2025081,-1.222448678,-5.952466288,1.93963323,-1.005034168
Sc_CrE,-1.736693948,-5.638464092,-1.8642565,-6.021150174,0.466329761,-1.5567649
Sc_MnE,-2.836266997,-5.005009063,-2.382460016,-5.9983984,1.947312369,-3.497985573
Sc_FeE,-3.941184539,-8.752543919,-1.838117963,-8.136733786,-0.453967598,-3.088022659
Sc_CoE,-6.646510957,-10.14765303,-2.324668479,-5.692685706,-3.50614057,-2.515841733
Sc_YE,-5.435897644,-7.256394526,0.983079549,-3.609663737,-0.129067887,0.987751803
Sc_ZrE,-2.459545365,-2.108599695,0.713592649,-3.319468344,1.147235289,1.225023033
Sc_NbE,-0.736480417,-0.888074508,0.911704042,-2.26695477,0.94218351,1.842312332
Sc_MoE,-1.962543208,-0.661609471,-1.621323008,-3.70927528,-1.482772658,1.039711511
Sc_RuE,-1.329211211,-9.383381691,-0.87137923,0.513375219,3.781988236,1.068644851
Sc_PdE,-6.568607645,-20.13360136,-6.019181386,-4.336937356,0.59628788,-4.125958072
Sc_HfE,-2.237022938,-2.97029097,1.482096922,-3.59389381,3.280832295,2.106203662
Sc_TaE,-0.570123488,0.74845684,1.539279656,-2.430459675,2.460559367,2.501473504
Sc_WE,-1.834119191,-0.314384566,-0.708137793,-2.494953091,-0.983857753,1.623015508
Sc_ReE,-1.42548506,-0.605933715,-1.987870498,-4.768837819,-0.179997266,1.438747298
Sc_PtE,-10.10872646,-16.23083631,-10.40434358,-11.50755048,-8.415323261,-4.13706685
Ti_VE,5.929168653,9.199405988,4.139963819,1.649370207,8.139488078,4.146480619
Ti_CrE,2.851353233,4.762502473,2.169460854,-0.053475219,5.00597067,2.674087379
Ti_MnE,-1.068831842,-3.909086167,-3.306368962,-3.478667839,2.652142392,-0.362958238
Ti_FeE,-1.859792585,-2.226627058,-2.622445046,-5.046271685,0.848686198,-0.026385398
Ti_YE,-3.88809306,-7.233371216,1.500600401,-4.134567728,1.779188104,1.231248207
Ti_ZrE,-1.612553721,-6.124071257,0.0824346,-5.137312772,2.307406702,0.398886684
Ti_NbE,1.321233756,0.355226242,2.110964081,-1.605277343,3.661793252,2.325515765
Ti_RhE,2.953572574,-14.70537461,1.602027788,8.323689585,13.3368629,1.261134341
Ti_PdE,0.6203105,5.027685179,-0.478504943,1.56484527,6.355683658,0.903869721
Ti_HfE,-3.111057841,-10.89815979,-0.368874575,-7.367833979,2.930828079,0.1773479
Ti_TaE,0.364524349,-3.048752098,1.274298469,-3.904117681,4.067746351,1.796020121
Ti_WE,0.136824497,0.840740684,1.013722311,-1.184899945,2.03321892,2.252027535
Ti_ReE,0.3825457,-0.37932072,0.923143305,-2.799489426,4.181306736,2.400502134
Ti_OsE,-2.848456893,-4.204129089,-0.420556068,-2.639912201,0.383939033,0.957864333
Ti_IrE,-5.567767498,-7.611266564,-3.465575402,-4.857348279,-2.694455849,-0.557711115
Ti_PtE,-4.003271341,-9.037095971,-0.224458673,-1.664033056,0.573125147,1.395453732
V_FeE,-0.221787319,2.320260243,0.026605414,-2.335123189,2.232995424,1.79885376
V_Y,-2.786967284,-6.065619419,2.234663124,-4.087691973,2.637690301,1.159399562
V_ZrE,-2.035247026,-6.972225824,0.319112434,-6.026281089,1.460707549,0.109361092
V_NbE,0.130301088,-0.031553969,2.828901931,-2.023944344,2.274502606,2.032898044
V_RuE,0.997611363,1.050670213,4.285598428,0.319074497,1.877665093,2.393446689
V_RhE,1.167123055,1.67177467,3.292954798,2.562606398,5.037379217,1.475846834
V_AgE,1.036608553,-9.403848785,0.700831463,0.966834129,6.253012932,2.377634415
V_HfE,-3.833066748,-12.89128309,-1.806051883,-8.955202198,2.023339595,-0.721916637
V_W,-0.409545942,0.438757229,2.639463384,-1.122171551,1.41014159,2.181722697
V_ReE,0.037979806,-1.80904468,1.39888479,-2.790294981,3.590665604,1.917813762
V_IrE,3.479987351,-23.24685385,8.707175976,19.88765287,24.936117,5.541938921
V_PtE,-6.439156106,-6.820701175,0.77336678,-2.956615462,-2.291480013,1.84938398
V_AuE,-0.348146969,-17.36792206,1.261817369,2.764875874,13.81658662,1.377868169
Cr_MnE,1.707824181,-0.841205729,-0.748526077,1.40521,6.8328798,1.133996092
Cr_FeE,0.416894417,3.64541258,0.495523231,-1.342221691,2.278484217,1.942293376
Cr_CuE,12.68607227,-54.54073089,12.54128101,55.72379149,64.6898386,7.666909057
Cr_YE,-3.121742376,-4.271520804,3.049737787,-2.796321204,2.58538757,1.370024837
Cr_ZrE,-2.984796141,-7.43904783,-0.165328058,-6.067241728,0.360525637,-0.185539876
Cr_NbE,-0.915370359,-0.858451258,2.102726143,-2.740092927,0.815992341,1.615290743
Cr_MoE,-0.868488928,-0.202915888,2.577192423,-1.104141629,0.514847534,1.650568541
Cr_RuE,-0.09097139,-0.900548991,3.32920634,-0.443325646,0.918633536,1.735664177
Cr_RhE,0.109409183,-9.771040417,2.604082705,1.658505361,3.933474801,1.13752674
Cr_PdE,0.454704489,2.089109902,2.463527069,0.924324728,3.728133793,1.653325186
Cr_AgE,-3.979170843,-13.89335432,-5.001234755,-6.242735608,-0.173497653,-0.435188074
Cr_HfE,-5.282116705,-14.1668878,-2.297273474,-9.353018199,0.73028042,-1.396957683
Cr_TaE,-2.124458914,-6.881983664,-0.003972498,-5.913356348,1.110163687,0.390471001
Cr_ReE,-1.581959792,-4.174319825,-0.026002957,-3.778716624,1.50034343,0.729322834
Cr_OsE,-3.42731625,-6.052912658,0.488068002,-2.29947496,-0.824527471,0.371991192
Cr_IrE,-5.903525056,-8.180450255,-2.015226948,-4.111531149,-2.57550587,0.059721852
Cr_PtE,-3.610644676,-7.429130092,2.019066982,-0.13527705,1.591534192,2.706079814
Cr_AuE,-4.366248924,-14.34511929,-4.026920423,-7.296309058,2.992113788,-0.814655387
Mn_FeE,4.60653227,23.78648263,-1.687581993,14.20661273,22.85299362,1.123789951
Mn_CoE,-7.9918768,-6.174401026,-9.549639342,-6.809845987,-5.441651815,-2.929627047
Mn_CuE,-4.461251689,-12.79312063,-3.674787762,-3.026215764,-0.478268702,1.778040681
Mn_YE,-0.889207378,-7.419757739,9.918449938,5.430660914,9.696672396,3.270535104
Mn_ZrE,-4.101866683,-6.657375847,1.409991654,-4.188862566,0.484616139,-0.773639377
Mn_NbE,-2.220538363,-3.042892118,-0.439284096,-3.313957664,-0.233154872,0.320755813
Mn_MoE,1.001294902,-6.380817283,2.779977346,4.359215858,6.320397737,2.013842952
Mn_RuE,-2.312725328,-3.797942533,-2.521667344,-3.098551345,-0.475037265,-0.624443411
Mn_RhE,-7.815022425,-13.96633067,-7.765363098,-7.964575259,-5.699645511,-2.843276144
Mn_PdE,-7.889214419,-10.74680732,-8.62440793,-7.848792963,-5.151956022,-2.331271139
Mn_AgE,-8.650190378,-18.59086525,-9.875012959,-9.320713635,-5.507264314,-0.076688092
Mn_HfE,-7.329352391,-14.42980897,0.855219913,-8.162058295,0.212498129,-2.576531105
Mn_TaE,-4.044046912,-7.980500843,0.235929987,-5.543238446,0.27023,-0.829478335
Mn_ReE,-2.295112779,-8.562477411,0.397159152,-3.329992097,1.711003666,-0.376362199
Mn_OsE,-5.611028237,-10.95953994,-3.856229969,-5.054539244,-2.76666331,-1.754764849
Mn_IrE,-8.226616138,-14.19001522,-7.108815277,-6.798029114,-5.580099156,-2.406541017
Mn_PtE,-6.812492595,-10.79602789,-6.286992974,-6.056463914,-3.916261408,-0.811963688
Mn_AuE,-7.095587353,-18.27927727,-8.782164271,-8.753633207,-1.834835197,-0.593863846
Fe_YE,-2.362506203,-8.814463187,7.18670999,-1.155362529,5.246824485,1.553747186
Fe_NbE,-2.142264537,-6.11058788,-0.719158044,-4.888497984,-0.029514445,0.218809945
Fe_MoE,-3.293038334,-3.941019281,-0.252413886,-2.800653936,-1.134829682,0.773836504
Fe_RuE,-1.101152883,-3.126112643,-0.159356901,-2.098491151,0.187060828,0.337410916
Fe_RhE,-3.215467217,-8.244574435,-2.711044266,-3.730997334,-1.460876396,-1.073188192
Fe_AgE,-7.275223831,-14.29813117,-7.084115621,-8.530512619,-5.55971051,1.248880634
Fe_HfE,-8.114270642,-21.9894104,-1.187812591,-11.55759252,-0.256785707,-3.478880431
Fe_TaE,-4.742875264,-13.21774735,-0.657758821,-8.068532876,-0.203852539,-1.327079623
Fe_WE,-3.105098986,-4.901578857,-0.073160306,-3.135450009,-0.996089443,0.900806892
Fe_ReE,-3.493392538,-9.072530465,-0.276239969,-6.161655613,-0.225027349,-0.841609899
Fe_OsE,-1.453801404,-3.915667362,1.282472368,-2.419571009,0.190047716,1.18034336
Fe_IrE,-5.636122093,-9.901203145,-4.274733517,-4.406425076,-3.389280736,-0.956509974
Fe_AuE,-6.250852073,-12.64622182,-6.26496975,-7.951183294,-2.305532099,1.175103616
Co_YE,-1.722344634,0.716144169,10.88122861,4.91032844,5.273524293,3.98398315
Co_ZrE,-0.480906178,3.621754366,9.737359717,2.315213375,4.517725783,5.384234708
Co_RuE,-4.215340655,-6.787382448,-1.090914429,-2.682756235,-2.696971283,-0.308703083
Co_RhE,-6.648487936,-12.60587167,-3.967423943,-5.266322547,-4.692652055,-1.526206874
Co_PdE,-6.581380203,-9.026034635,-3.386317082,-4.953550625,-4.882561135,-1.183146116
Co_AgE,-11.76774562,-24.3193179,-13.06952348,-14.14155492,-9.372496609,-2.804613837
Co_HfE,-7.400431519,-13.06747388,2.581633151,-5.018611717,-0.303832737,-0.302094776
Co_WE,-1.978055197,-0.852462935,3.372687569,0.40573168,-0.719919794,2.38175824
Co_ReE,-4.969136235,-8.49150705,-0.124650631,-3.991524249,-2.554359056,-0.281960045
Co_OsE,-4.841423714,-11.03183908,-1.876400926,-3.286485816,-2.807751347,-0.519202884
Co_AuE,-6.888128225,-19.34824991,-9.452357805,-10.93840206,-2.0913227,-0.935478302
Cu_RuE,-1.095109709,-8.855735278,1.007921819,-0.851173908,2.027304256,2.074241498
Cu_RhE,-4.958752089,-11.14965337,-3.213749277,-5.889354211,-2.298173056,0.08693522
Cu_AgE,-9.29539282,-27.69515224,-17.07535126,-15.52098972,-6.245238637,-10.85435235
Cu_HfE,-8.375575531,-0.828806686,0.047091909,-0.751383679,-1.830251994,0.124691555
Cu_TaE,0.191834515,3.823908544,3.933425308,1.70541936,3.260099518,1.810643202
Cu_WE,-0.223167225,-3.603567789,1.153001626,1.367166829,1.887878944,1.837895699
Cu_OsE,0.037926889,-2.59555624,4.12462198,1.251181826,2.523747508,4.120827899
Cu_IrE,-1.648432993,-11.01366382,-1.348751273,-3.098833207,1.793875513,1.73028261
Cu_PtE,-3.197601944,-16.31241307,-7.122274628,-6.794467246,1.047010026,-0.519893101
Cu_AuE,4.108418598,-10.47704556,-3.139514697,-7.365251223,9.194536115,-2.861408881
Y_ZrE,-0.044256,3.732881394,4.420332219,1.418230809,1.076519876,5.96817551
Y_NbE,-1.74948012,1.935073873,3.433660538,0.831546835,0.006736211,4.737930811
Y_MoE,-4.29254856,-1.77174296,1.09018711,-1.017233743,-1.636706532,2.526619867
Y_RhE,-4.967281997,-3.099019453,1.633080586,0.156777474,-0.076532735,0.692570041
Y_AgE,-3.432943808,7.102778794,8.278951142,7.271815458,1.382224207,5.930688894
Y_HfE,4.749745073,7.303338703,7.677553359,2.261269955,5.980562975,7.447557068
Y_TaE,-1.531523549,1.182256255,3.673130718,-0.175123301,0.824560588,4.860826117
Y_W,-4.326869751,-1.116116407,1.11309862,-0.682505813,-2.238754024,3.091943342
Y_ReE,-7.953240233,-3.620446007,-0.882009468,-0.967143977,-5.149694633,3.882485243
Y_OsE,-2.294698606,0.871897043,3.415450335,1.678261919,-1.358506155,4.496752686
Y_IrE,-4.049082733,-1.543161157,0.370670658,-1.077482405,-2.01851447,2.255405415
Y_PtE,-0.966190227,2.055985522,0.93173122,-0.888827442,2.017248426,2.698148424
Y_AuE,9.450218668,21.11735591,16.25622915,6.278472936,12.59997427,9.632211252
Zr_NbE,4.461126603,7.368046877,8.601628981,4.060035326,5.595046843,5.132920885
Zr_MoE,1.062347326,2.02112347,4.332768418,0.419132072,2.490529228,2.739468499
Zr_RuE,-1.454242145,-2.203341425,1.639441458,-1.84139918,0.955141081,0.449165879
Zr_RhE,0.384886962,-4.272089376,2.950705219,2.225216311,4.254702377,0.74781161
Zr_HfE,8.892642132,14.0038685,12.1168129,8.874988221,10.0435825,12.08026094
Zr_TaE,7.786441695,10.40516189,10.47832709,4.47704785,9.200910664,6.883858774
Zr_ReE,-0.474335238,0.561630966,3.382014441,0.130594049,1.859224766,4.314720546
Zr_OsE,-1.772835956,-0.557545604,3.095008982,-0.167267469,-0.351607627,2.407925926
Zr_IrE,-1.906153886,-2.543807209,0.407360762,-2.054247701,-0.422165005,1.008790256
Zr_PtE,1.467500397,-1.759388801,1.730814969,0.063909163,4.462172178,2.54012345
Nb_AgE,-0.906228784,-6.501951296,-1.08790065,-2.318276099,0.775733216,1.138096382
Nb_HfE,4.411822842,7.816533045,8.268503754,5.277381044,6.306279805,8.462244905
Nb_TaE,6.723826395,10.86482668,10.7802976,6.087925389,7.487481626,7.260057473
Nb_WE,2.149839981,4.717497543,7.487617019,2.213855274,3.426780976,2.433423462
Nb_ReE,1.451638737,3.092125748,5.471784455,1.436283115,4.67564524,4.093558717
Nb_OsE,-3.463612796,-2.767115193,3.723489323,-1.452769908,0.237372928,1.202733636
Nb_IrE,-1.483654341,2.555488255,4.648382188,-0.544267585,3.31152714,3.132652421
Mo_RuE,1.542553561,-1.751593871,4.605821687,1.456177871,3.589922695,1.420603723
Mo_RhE,-1.842618052,-7.950422021,0.462462492,-1.573531388,0.716201338,-0.410254791
Mo_AgE,-4.40787577,-13.13122769,-5.800564614,-6.602641413,-2.697569657,-1.701343239
Mo_HfE,-0.246816583,1.038654521,3.477719894,0.536586803,2.723272281,4.872629757
Mo_TaE,2.760114446,5.102309083,5.754597059,1.587812903,4.05621772,4.405903682
Mo_ReE,0.20624494,3.691510012,4.032498097,1.299708479,2.841367352,4.697523187
Mo_OsE,6.374218237,-18.67933212,19.48816242,27.18808322,32.71191626,12.52539772
Mo_PtE,-4.579241347,-6.345647457,-2.347994798,-5.255931263,-0.173012066,-1.192437758
Mo_AuE,-3.634717681,-10.93362215,-6.372750204,-11.82402123,1.009138474,-4.007718487
Ru_RhE,-4.647362244,-11.74665873,-1.234298883,-5.354608576,-2.35174022,-1.484811318
Ru_PdE,-1.701304249,-7.505527155,0.611861467,-1.384982175,0.204009899,-0.429242661
Ru_AgE,-7.256632879,-18.54552492,-9.448225627,-12.28161648,-4.501121575,-4.336823198
Ru_HfE,-3.790265603,-5.058310829,0.231185124,-3.260018014,0.968894112,0.797719476
Ru_TaE,-0.509379969,-1.009187249,2.04956886,-1.69938828,1.624968726,1.099267334
Ru_ReE,2.878148669,-2.196116083,3.797806822,2.246661227,5.001000024,2.734352957
Ru_PtE,-7.424725538,-14.09402438,-4.793111185,-9.017431396,-3.098001082,-3.455996963
Ru_AuE,-3.77405368,-16.4136032,-8.986279744,-20.62057052,1.235515982,-10.03139081
Rh_PdE,-4.699758434,-11.93661271,-4.155329661,-4.616841631,-1.628872373,-3.028424571
Rh_TaE,4.818217469,16.65261138,6.369391451,13.76099204,18.23956223,2.389216522
Rh_OsE,-5.691506901,-17.79233951,-3.350653617,-6.180828521,-2.737032644,-2.403884094
Rh_IrE,-9.58852344,-26.97579629,-9.61720254,-12.36057766,-5.963862503,-4.94960158
Rh_PtE,-9.743988613,-27.8652227,-9.645924365,-13.16087729,-5.971104544,-4.703355018
Rh_AuE,-7.02780643,-28.73658729,-15.66339343,-27.9090592,-1.88335377,-14.19817291
Pd_AgE,-12.91871521,-27.93321233,-16.03971291,-17.24668303,-11.14280807,-5.384147473
Pd_HfE,-6.107286077,-7.814292208,-0.18258954,-4.678331204,-0.30043983,-0.752389335
Pd_WE,4.15552447,-7.780977571,5.4493319,8.238220449,10.93276058,1.792508193
Pd_OsE,-3.809733441,-12.2315646,-1.070571276,-2.795951326,-0.921917335,-1.243867066
Pd_IrE,-8.015151945,-19.42637698,-6.664792826,-8.038475794,-4.427203193,-3.0225075
Pd_PtE,-7.041553821,-18.6372939,-5.827714154,-7.776662171,-3.116317383,-1.955525947
Pd_AuE,-10.80610183,-26.70985163,-15.03263996,-20.07718442,-5.384487712,-8.533728952
Ag_HfE,-5.521110055,0.797067554,3.370365063,2.657424422,-0.762806123,4.389923507
Ag_TaE,-1.508448161,-2.618793521,1.730343859,-0.101787377,0.621785544,1.991813312
Ag_WE,-4.819044574,-13.1820242,-5.894306124,-5.639032788,-2.845832059,-1.83634579
Ag_ReE,-6.149993249,-8.989396188,-2.554782341,-3.672585741,-3.984214085,1.799326105
Ag_OsE,-6.034287287,-13.55394947,-3.624795657,-8.592148643,-1.97098683,-1.248261247
Ag_IrE,-9.287164011,-25.81327765,-13.27031253,-18.39055664,-4.179841769,-7.949547915
Ag_PtE,-11.06264402,-32.54013921,-20.71295892,-24.78072018,-5.455745781,-13.3076172
Ag_AuE,-2.760618775,-26.35299753,-22.67550216,-33.88397306,3.970115645,-23.53228943
Hf_TaE,7.594123677,10.88606864,11.04660242,7.185263241,9.979275275,10.71030801
Hf_WE,0.814808787,3.283945869,4.882546006,3.358874753,3.107299478,6.177630928
Hf_ReE,-3.138311601,-1.572437331,1.919938263,1.441357544,0.063160906,6.630999684
Hf_OsE,-2.841317716,-0.669137116,1.595705383,0.918805607,-1.372085994,4.275882744
Hf_IrE,0.296658896,2.693928047,3.38120777,1.71124737,1.121709298,3.690848632
Hf_PtE,-0.511170697,-0.391505753,0.625382466,-1.152070213,1.487337858,2.386468965
Hf_AuE,6.573486505,16.27006512,11.64274393,5.018999802,8.162805109,8.361424545
Ta_WE,3.886383565,6.743449197,7.110352438,3.681625456,4.709971154,5.100367767
Ta_ReE,1.325857718,3.416668732,5.20758636,2.383996518,3.723119613,6.552963391
Ta_OsE,-1.924388256,-0.250092321,3.134020619,0.376321264,-0.022946336,3.045582436
Ta_PtE,-0.845239117,-2.499183045,-0.284123213,-2.660596759,1.120221643,1.100753685
Ta_AuE,3.79351477,5.807611974,4.823077305,-1.603360829,6.156069816,3.295080444
W_ReE,0.17957145,3.280402443,4.435864994,1.441538833,3.024297392,4.507188101
W_OsE,-3.528814472,-0.598477766,5.136598746,-1.511440877,-0.4111652,3.093852084
W_IrE,-6.524039621,-10.25142093,-3.239381342,-6.629581803,-2.642852576,-1.903284932
W_PtE,-4.38566854,-6.048967196,-2.534030027,-5.507675159,-0.230086351,-1.002957286
W_AuE,-3.812918522,-11.06627292,-6.900392072,-11.53915325,0.809519541,-4.199134249
Re_OsE,-3.722551841,1.614812837,4.329551723,0.577020562,1.947057801,4.243974112
Re_AuE,-10.69275858,-19.91332595,-13.42641041,-12.90133775,-5.268326682,-5.395052697
Os_IrE,-13.20736177,-20.44269662,-7.380993271,-11.45587239,-5.044777126,-4.720426019
Os_PtE,-11.1149168,-18.05183332,-6.222958081,-10.535581,-3.276344164,-3.720913125
